Bid_value,Collusive_competitor,Consortium,Tender,Date,Winner,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
3885113.2,1.0,1.0,186,1005868800,0.0,10,0.0235,0.0599,0.0349,1.5848,-1.4066,-0.4896,0.3
3908892.8,1.0,2.0,187,1005868800,0.0,7,0.03,0.0698,0.0394,1.7321,-1.5947,-0.5311,0.4286
4023083.3,1.0,1.0,187,1005868800,0.0,7,0.03,0.0698,0.0394,1.7321,-1.5947,-0.5311,0.4286
4023083.3,1.0,1.0,187,1005868800,0.0,7,0.03,0.0698,0.0394,1.7321,-1.5947,-0.5311,0.4286
3760576.95,1.0,3.0,187,1005868800,1.0,7,0.03,0.0698,0.0394,1.7321,-1.5947,-0.5311,0.4286
4023083.3,1.0,1.0,187,1005868800,0.0,7,0.03,0.0698,0.0394,1.7321,-1.5947,-0.5311,0.4286
3908892.8,1.0,2.0,187,1005868800,0.0,7,0.03,0.0698,0.0394,1.7321,-1.5947,-0.5311,0.4286
3760576.95,1.0,3.0,187,1005868800,1.0,7,0.03,0.0698,0.0394,1.7321,-1.5947,-0.5311,0.4286
3697781.6,1.0,2.0,188,1005868800,1.0,7,0.0363,0.0845,0.0407,1.7321,-1.8792,-0.304,0.4286
4010117.5,1.0,1.0,188,1005868800,0.0,7,0.0363,0.0845,0.0407,1.7321,-1.8792,-0.304,0.4286
4010117.5,1.0,1.0,188,1005868800,0.0,7,0.0363,0.0845,0.0407,1.7321,-1.8792,-0.304,0.4286
3848270.95,1.0,3.0,188,1005868800,0.0,7,0.0363,0.0845,0.0407,1.7321,-1.8792,-0.304,0.4286
4010117.5,1.0,1.0,188,1005868800,0.0,7,0.0363,0.0845,0.0407,1.7321,-1.8792,-0.304,0.4286
3697781.6,1.0,2.0,188,1005868800,1.0,7,0.0363,0.0845,0.0407,1.7321,-1.8792,-0.304,0.4286
3848270.95,1.0,3.0,188,1005868800,0.0,7,0.0363,0.0845,0.0407,1.7321,-1.8792,-0.304,0.4286
3883427.1,1.0,4.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
3986666.1,1.0,3.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
3883427.1,1.0,4.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
4057515.3,1.0,2.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
4057515.3,1.0,2.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
3883427.1,1.0,4.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
4057515.3,1.0,2.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
3986666.1,1.0,3.0,189,1005868800,0.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
3752786.7,1.0,1.0,189,1005868800,1.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
3752786.7,1.0,1.0,189,1005868800,1.0,10,0.0299,0.0812,0.0348,1.3642,-1.1424,-0.4194,0.3
3886278.5,1.0,1.0,190,1005868800,1.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
3886278.5,1.0,1.0,190,1005868800,1.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
4230826.6,1.0,3.0,190,1005868800,0.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
4230826.6,1.0,3.0,190,1005868800,0.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
3886278.5,1.0,1.0,190,1005868800,1.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
4230826.6,1.0,3.0,190,1005868800,0.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
4024799.5,1.0,2.0,190,1005868800,0.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
4024799.5,1.0,2.0,190,1005868800,0.0,8,0.0396,0.0887,0.0356,1.8257,-2.113,0.2073,0.375
1187771.8,1.0,0.0,191,1012521600,0.0,7,0.0246,0.0824,0.0513,2.0656,3.9578,-1.6987,0.479
1197680.55,1.0,0.0,191,1012521600,0.0,7,0.0246,0.0824,0.0513,2.0656,3.9578,-1.6987,0.479
1180276.25,1.0,0.0,191,1012521600,0.0,7,0.0246,0.0824,0.0513,2.0656,3.9578,-1.6987,0.479
1184370.4,1.0,0.0,191,1012521600,0.0,7,0.0246,0.0824,0.0513,2.0656,3.9578,-1.6987,0.479
1177032.0,1.0,0.0,191,1012521600,0.0,7,0.0246,0.0824,0.0513,2.0656,3.9578,-1.6987,0.479
1211933.25,1.0,0.0,191,1012521600,0.0,7,0.0246,0.0824,0.0513,2.0656,3.9578,-1.6987,0.479
1119633.0,1.0,0.0,191,1012521600,1.0,7,0.0246,0.0824,0.0513,2.0656,3.9578,-1.6987,0.479
249997.8,1.0,0.0,192,1013990400,1.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
265675.15,1.0,0.0,192,1013990400,0.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
263950.35,1.0,0.0,192,1013990400,0.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
264893.3,1.0,0.0,192,1013990400,0.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
265084.0,1.0,0.0,192,1013990400,0.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
271055.15,1.0,0.0,192,1013990400,0.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
269521.85,1.0,0.0,192,1013990400,0.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
265528.6,1.0,0.0,192,1013990400,0.0,8,0.024,0.0842,0.0558,2.2435,4.9069,-1.9455,0.5376
2468171.85,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2472014.25,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2476860.55,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2472406.95,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2349348.1,1.0,0.0,193,1014336000,1.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2510588.3,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2484537.25,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2485573.45,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2483671.6,1.0,0.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2477635.25,1.0,1.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
2477635.25,1.0,1.0,193,1014336000,0.0,11,0.0167,0.0686,0.0506,2.9007,9.0018,-2.8314,0.646
527000.05,1.0,0.0,194,1014940800,0.0,6,0.0197,0.0597,0.0387,1.9539,3.7481,-1.7117,0.4823
497327.2,1.0,0.0,194,1014940800,1.0,6,0.0197,0.0597,0.0387,1.9539,3.7481,-1.7117,0.4823
518014.4,1.0,0.0,194,1014940800,0.0,6,0.0197,0.0597,0.0387,1.9539,3.7481,-1.7117,0.4823
521849.25,1.0,0.0,194,1014940800,0.0,6,0.0197,0.0597,0.0387,1.9539,3.7481,-1.7117,0.4823
516584.35,1.0,0.0,194,1014940800,0.0,6,0.0197,0.0597,0.0387,1.9539,3.7481,-1.7117,0.4823
519296.95,1.0,0.0,194,1014940800,0.0,6,0.0197,0.0597,0.0387,1.9539,3.7481,-1.7117,0.4823
1658327.7,1.0,0.0,195,1014940800,0.0,6,0.0203,0.0548,0.0498,2.1823,5.8285,-2.4031,0.7425
1659021.3,1.0,0.0,195,1014940800,0.0,6,0.0203,0.0548,0.0498,2.1823,5.8285,-2.4031,0.7425
1579601.35,1.0,0.0,195,1014940800,1.0,6,0.0203,0.0548,0.0498,2.1823,5.8285,-2.4031,0.7425
1666196.75,1.0,0.0,195,1014940800,0.0,6,0.0203,0.0548,0.0498,2.1823,5.8285,-2.4031,0.7425
1663662.8,1.0,0.0,195,1014940800,0.0,6,0.0203,0.0548,0.0498,2.1823,5.8285,-2.4031,0.7425
1659515.1,1.0,0.0,195,1014940800,0.0,6,0.0203,0.0548,0.0498,2.1823,5.8285,-2.4031,0.7425
378835.15,1.0,0.0,196,1014940800,1.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
400578.65,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
401703.1,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
403742.1,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
420479.3,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
401294.2,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
439976.4,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
403715.2,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
399809.3,1.0,0.0,196,1014940800,0.0,9,0.0411,0.1614,0.0554,1.863,2.2663,0.8513,0.3704
1429335.25,1.0,1.0,197,1016150400,1.0,4,0.0297,0.0528,0.0528,0.0,-6.0,0.0,0.5
1504757.6,1.0,2.0,197,1016150400,0.0,4,0.0297,0.0528,0.0528,0.0,-6.0,0.0,0.5
1504757.6,1.0,2.0,197,1016150400,0.0,4,0.0297,0.0528,0.0528,0.0,-6.0,0.0,0.5
1429335.25,1.0,1.0,197,1016150400,1.0,4,0.0297,0.0528,0.0528,0.0,-6.0,0.0,0.5
949032.0,1.0,2.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
954319.8,1.0,0.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
955498.75,1.0,0.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
898503.05,1.0,1.0,198,1016150400,1.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
946019.2,1.0,0.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
954455.05,1.0,0.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
958769.8,1.0,0.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
949032.0,1.0,2.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
898503.05,1.0,1.0,198,1016150400,1.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
945502.7,1.0,0.0,198,1016150400,0.0,10,0.0242,0.0671,0.0523,2.0229,1.1064,-1.6243,0.5799
3528854.35,1.0,2.0,199,1018569600,0.0,6,0.0194,0.038,0.038,0.0,-1.875,0.9682,0.6667
3399589.7,1.0,1.0,199,1018569600,1.0,6,0.0194,0.038,0.038,0.0,-1.875,0.9682,0.6667
3399589.7,1.0,1.0,199,1018569600,1.0,6,0.0194,0.038,0.038,0.0,-1.875,0.9682,0.6667
3399589.7,1.0,1.0,199,1018569600,1.0,6,0.0194,0.038,0.038,0.0,-1.875,0.9682,0.6667
3399589.7,1.0,1.0,199,1018569600,1.0,6,0.0194,0.038,0.038,0.0,-1.875,0.9682,0.6667
3528854.35,1.0,2.0,199,1018569600,0.0,6,0.0194,0.038,0.038,0.0,-1.875,0.9682,0.6667
123917.55,1.0,0.0,200,1019001600,0.0,7,0.0276,0.0964,0.0538,2.0428,3.5442,-1.3823,0.4154
116003.55,1.0,0.0,200,1019001600,1.0,7,0.0276,0.0964,0.0538,2.0428,3.5442,-1.3823,0.4154
124089.7,1.0,0.0,200,1019001600,0.0,7,0.0276,0.0964,0.0538,2.0428,3.5442,-1.3823,0.4154
122244.35,1.0,0.0,200,1019001600,0.0,7,0.0276,0.0964,0.0538,2.0428,3.5442,-1.3823,0.4154
123094.4,1.0,0.0,200,1019001600,0.0,7,0.0276,0.0964,0.0538,2.0428,3.5442,-1.3823,0.4154
127183.2,1.0,0.0,200,1019001600,0.0,7,0.0276,0.0964,0.0538,2.0428,3.5442,-1.3823,0.4154
123207.4,1.0,0.0,200,1019001600,0.0,7,0.0276,0.0964,0.0538,2.0428,3.5442,-1.3823,0.4154
2163795.1,1.0,0.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2152676.25,1.0,1.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2173575.4,1.0,0.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2168597.3,1.0,0.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2156608.5,1.0,0.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2152676.25,1.0,1.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2167006.75,1.0,0.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2157780.3,1.0,0.0,201,1019174400,0.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2046711.25,1.0,0.0,201,1019174400,1.0,9,0.0181,0.062,0.0518,2.6181,8.1235,-2.7981,0.7242
2749694.35,1.0,1.0,202,1020384000,1.0,7,0.0272,0.0594,0.0516,1.7321,-0.8836,-1.1889,0.5832
2891504.65,1.0,0.0,202,1020384000,0.0,7,0.0272,0.0594,0.0516,1.7321,-0.8836,-1.1889,0.5832
2912897.7,1.0,2.0,202,1020384000,0.0,7,0.0272,0.0594,0.0516,1.7321,-0.8836,-1.1889,0.5832
2912897.7,1.0,2.0,202,1020384000,0.0,7,0.0272,0.0594,0.0516,1.7321,-0.8836,-1.1889,0.5832
2912897.7,1.0,2.0,202,1020384000,0.0,7,0.0272,0.0594,0.0516,1.7321,-0.8836,-1.1889,0.5832
2912897.7,1.0,2.0,202,1020384000,0.0,7,0.0272,0.0594,0.0516,1.7321,-0.8836,-1.1889,0.5832
2749694.35,1.0,1.0,202,1020384000,1.0,7,0.0272,0.0594,0.0516,1.7321,-0.8836,-1.1889,0.5832
1283838.0,1.0,0.0,203,1020384000,0.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
1230555.55,1.0,0.0,203,1020384000,0.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
1240194.35,1.0,1.0,203,1020384000,0.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
1169394.55,1.0,0.0,203,1020384000,1.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
1240194.35,1.0,1.0,203,1020384000,0.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
1240194.35,1.0,1.0,203,1020384000,0.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
1240194.35,1.0,1.0,203,1020384000,0.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
1270512.8,1.0,0.0,203,1020384000,0.0,8,0.0271,0.0979,0.0523,1.9903,2.8177,-1.1279,0.4094
4050128.55,1.0,1.0,204,1020816000,1.0,7,0.0268,0.0516,0.0516,0.0,-2.8,-0.3742,0.5714
4258937.1,1.0,2.0,204,1020816000,0.0,7,0.0268,0.0516,0.0516,0.0,-2.8,-0.3742,0.5714
4258937.1,1.0,2.0,204,1020816000,0.0,7,0.0268,0.0516,0.0516,0.0,-2.8,-0.3742,0.5714
4050128.55,1.0,1.0,204,1020816000,1.0,7,0.0268,0.0516,0.0516,0.0,-2.8,-0.3742,0.5714
4258937.1,1.0,2.0,204,1020816000,0.0,7,0.0268,0.0516,0.0516,0.0,-2.8,-0.3742,0.5714
4258937.1,1.0,2.0,204,1020816000,0.0,7,0.0268,0.0516,0.0516,0.0,-2.8,-0.3742,0.5714
4050128.55,1.0,1.0,204,1020816000,1.0,7,0.0268,0.0516,0.0516,0.0,-2.8,-0.3742,0.5714
3493111.35,1.0,1.0,205,1020816000,1.0,6,0.0269,0.054,0.054,0.0,-1.875,-0.9682,0.6667
3681912.75,1.0,2.0,205,1020816000,0.0,6,0.0269,0.054,0.054,0.0,-1.875,-0.9682,0.6667
3681912.75,1.0,2.0,205,1020816000,0.0,6,0.0269,0.054,0.054,0.0,-1.875,-0.9682,0.6667
3681912.75,1.0,2.0,205,1020816000,0.0,6,0.0269,0.054,0.054,0.0,-1.875,-0.9682,0.6667
3681912.75,1.0,2.0,205,1020816000,0.0,6,0.0269,0.054,0.054,0.0,-1.875,-0.9682,0.6667
3493111.35,1.0,1.0,205,1020816000,1.0,6,0.0269,0.054,0.054,0.0,-1.875,-0.9682,0.6667
526838.65,1.0,0.0,206,1022544000,0.0,5,0.0482,0.1352,0.0629,1.2832,0.8835,-1.0477,0.3454
545627.45,1.0,0.0,206,1022544000,0.0,5,0.0482,0.1352,0.0629,1.2832,0.8835,-1.0477,0.3454
495660.5,1.0,0.0,206,1022544000,1.0,5,0.0482,0.1352,0.0629,1.2832,0.8835,-1.0477,0.3454
562696.5,1.0,0.0,206,1022544000,0.0,5,0.0482,0.1352,0.0629,1.2832,0.8835,-1.0477,0.3454
548451.25,1.0,0.0,206,1022544000,0.0,5,0.0482,0.1352,0.0629,1.2832,0.8835,-1.0477,0.3454
369636.15,1.0,0.0,207,1022630400,0.0,5,0.0454,0.1317,0.0537,1.3779,0.6384,-0.2861,0.2076
382958.3,1.0,0.0,207,1022630400,0.0,5,0.0454,0.1317,0.0537,1.3779,0.6384,-0.2861,0.2076
350807.25,1.0,0.0,207,1022630400,1.0,5,0.0454,0.1317,0.0537,1.3779,0.6384,-0.2861,0.2076
397005.75,1.0,0.0,207,1022630400,0.0,5,0.0454,0.1317,0.0537,1.3779,0.6384,-0.2861,0.2076
374942.7,1.0,0.0,207,1022630400,0.0,5,0.0454,0.1317,0.0537,1.3779,0.6384,-0.2861,0.2076
157202.5,1.0,0.0,208,1022630400,0.0,5,0.0664,0.1978,0.0853,1.3426,0.7839,-0.6518,0.231
162669.15,1.0,0.0,208,1022630400,0.0,5,0.0664,0.1978,0.0853,1.3426,0.7839,-0.6518,0.231
144853.25,1.0,0.0,208,1022630400,1.0,5,0.0664,0.1978,0.0853,1.3426,0.7839,-0.6518,0.231
165690.75,1.0,0.0,208,1022630400,0.0,5,0.0664,0.1978,0.0853,1.3426,0.7839,-0.6518,0.231
173508.55,1.0,0.0,208,1022630400,0.0,5,0.0664,0.1978,0.0853,1.3426,0.7839,-0.6518,0.231
1873976.65,1.0,0.0,209,1024617600,0.0,7,0.0238,0.0769,0.0453,1.8847,3.0635,-1.4445,0.4466
1840155.85,1.0,0.0,209,1024617600,0.0,7,0.0238,0.0769,0.0453,1.8847,3.0635,-1.4445,0.4466
1837727.3,1.0,0.0,209,1024617600,0.0,7,0.0238,0.0769,0.0453,1.8847,3.0635,-1.4445,0.4466
1827859.3,1.0,0.0,209,1024617600,0.0,7,0.0238,0.0769,0.0453,1.8847,3.0635,-1.4445,0.4466
1748571.0,1.0,0.0,209,1024617600,1.0,7,0.0238,0.0769,0.0453,1.8847,3.0635,-1.4445,0.4466
1841585.85,1.0,0.0,209,1024617600,0.0,7,0.0238,0.0769,0.0453,1.8847,3.0635,-1.4445,0.4466
1883089.3,1.0,0.0,209,1024617600,0.0,7,0.0238,0.0769,0.0453,1.8847,3.0635,-1.4445,0.4466
1757257.8,1.0,1.0,210,1025222400,1.0,5,0.0246,0.0526,0.0331,1.3965,-2.9746,-0.2807,0.4
1839405.85,1.0,0.0,210,1025222400,0.0,5,0.0246,0.0526,0.0331,1.3965,-2.9746,-0.2807,0.4
1849746.2,1.0,0.0,210,1025222400,0.0,5,0.0246,0.0526,0.0331,1.3965,-2.9746,-0.2807,0.4
1815464.85,1.0,0.0,210,1025222400,0.0,5,0.0246,0.0526,0.0331,1.3965,-2.9746,-0.2807,0.4
1757257.8,1.0,1.0,210,1025222400,1.0,5,0.0246,0.0526,0.0331,1.3965,-2.9746,-0.2807,0.4
218140.7,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
204875.8,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
205378.3,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
206736.2,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
215082.2,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
205018.9,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
206104.55,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
194940.65,1.0,0.0,211,1025481600,1.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
207045.0,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
205081.85,1.0,0.0,211,1025481600,0.0,10,0.0302,0.119,0.051,1.9468,1.5717,0.1689,0.3282
671601.8,1.0,0.0,212,1027987200,0.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
679217.45,1.0,0.0,212,1027987200,0.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
640004.8,1.0,0.0,212,1027987200,1.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
673290.85,1.0,0.0,212,1027987200,0.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
677692.75,1.0,0.0,212,1027987200,0.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
701401.35,1.0,0.0,212,1027987200,0.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
678800.0,1.0,0.0,212,1027987200,0.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
688732.55,1.0,0.0,212,1027987200,0.0,8,0.0259,0.0959,0.0494,2.0452,2.9595,-1.0773,0.3896
226187.05,1.0,0.0,213,1030060800,0.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
238995.75,1.0,0.0,213,1030060800,0.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
227073.65,1.0,0.0,213,1030060800,0.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
228364.85,1.0,0.0,213,1030060800,0.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
227945.2,1.0,0.0,213,1030060800,0.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
229629.15,1.0,0.0,213,1030060800,0.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
214301.55,1.0,0.0,213,1030060800,1.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
231872.6,1.0,0.0,213,1030060800,0.0,8,0.0301,0.1152,0.0596,2.2493,2.8373,-0.7229,0.3563
2420168.25,1.0,0.0,214,1030665600,0.0,5,0.0231,0.0584,0.051,1.968,4.7071,-2.1467,0.6739
2414767.8,1.0,1.0,214,1030665600,0.0,5,0.0231,0.0584,0.051,1.968,4.7071,-2.1467,0.6739
2297531.7,1.0,0.0,214,1030665600,1.0,5,0.0231,0.0584,0.051,1.968,4.7071,-2.1467,0.6739
2414767.8,1.0,1.0,214,1030665600,0.0,5,0.0231,0.0584,0.051,1.968,4.7071,-2.1467,0.6739
2431690.05,1.0,0.0,214,1030665600,0.0,5,0.0231,0.0584,0.051,1.968,4.7071,-2.1467,0.6739
118013.55,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
116249.95,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
115920.7,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
116898.8,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
116487.75,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
116435.05,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
117999.55,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
109938.15,1.0,0.0,215,1030838400,1.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
120594.95,1.0,0.0,215,1030838400,0.0,9,0.0245,0.0969,0.0544,2.3312,4.1683,-1.4459,0.4503
1649255.7,1.0,1.0,216,1032480000,1.0,7,0.0292,0.0787,0.0506,1.7834,-0.8729,-0.7888,0.3579
1732785.0,1.0,2.0,216,1032480000,0.0,7,0.0292,0.0787,0.0506,1.7834,-0.8729,-0.7888,0.3579
1744523.1,1.0,0.0,216,1032480000,0.0,7,0.0292,0.0787,0.0506,1.7834,-0.8729,-0.7888,0.3579
1732785.0,1.0,2.0,216,1032480000,0.0,7,0.0292,0.0787,0.0506,1.7834,-0.8729,-0.7888,0.3579
1779031.5,1.0,0.0,216,1032480000,0.0,7,0.0292,0.0787,0.0506,1.7834,-0.8729,-0.7888,0.3579
1746907.0,1.0,0.0,216,1032480000,0.0,7,0.0292,0.0787,0.0506,1.7834,-0.8729,-0.7888,0.3579
1649255.7,1.0,1.0,216,1032480000,1.0,7,0.0292,0.0787,0.0506,1.7834,-0.8729,-0.7888,0.3579
84987.85,1.0,0.0,217,1033084800,1.0,3,0.0337,0.0636,0.0574,1.4142,0.0,-1.6715,0.5693
90392.6,1.0,0.0,217,1033084800,0.0,3,0.0337,0.0636,0.0574,1.4142,0.0,-1.6715,0.5693
89866.45,1.0,0.0,217,1033084800,0.0,3,0.0337,0.0636,0.0574,1.4142,0.0,-1.6715,0.5693
2148433.05,1.0,2.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2156645.6,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2153098.05,1.0,0.0,218,1033689600,0.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
2049752.55,1.0,1.0,218,1033689600,1.0,12,0.0206,0.0635,0.0481,2.2097,2.1037,-1.8202,0.5914
