Tender,Date,Site,Pre-Tender Estimate (PTE),Competitors,Name competitors,Winner,Collusive_competitor,Bid_value,Difference Bid/PTE,Number_bids,Period investigation by JFTC,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
1278,1164067200,227,5978700.0,1169,NAKAIKAIHATSU,0,0,5600000,0.9834913944502985,10,post-amendment,0.0665,0.2503,0.0915,1.3002,2.4867,-1.6765,0.516,0
1278,1164067200,227,5978700.0,1277,HACHISEIDOBOKUKAIHATSU,0,0,5690000,0.9992975061468212,10,post-amendment,0.0665,0.2503,0.0915,1.3002,2.4867,-1.6765,0.516,0
1278,1164067200,227,5978700.0,75,OKINAWAKOGYO,0,0,5700000,1.0010537407797682,10,post-amendment,0.0665,0.2503,0.0915,1.3002,2.4867,-1.6765,0.516,0
1279,1164067200,48,6816600.0,1372,YONAMINESANGYO,1,0,5880000,0.9057301293900185,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,874,SANSUISETSUBIKOGYO,0,0,6000000,0.9242144177449169,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,1378,RUATSU,0,0,6100000,0.9396179913739988,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,359,MINAMITATSURU,0,0,6110000,0.941158348736907,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,208,SHUKENKOGYO,0,0,6136000,0.9451632778804683,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,1615,DAIKOGUMI,0,0,6175000,0.9511706715958103,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,848,SANKYOSETSUBIKOGYO,0,0,6200000,0.9550215650030807,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,958,SHINKYOKENSETSU,0,0,6250000,0.9627233518176217,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,1716,YONAGUSUKUKUMI,0,0,6268000,0.9654959950708565,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,211,SHIGETATSURU,0,0,6300000,0.9704251386321626,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,1162,CHIKIZUKIKENSETSU,0,0,6310000,0.9719654959950709,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,582,ISAKENSETSU,0,0,6400000,0.9858287122612446,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1279,1164067200,48,6816600.0,1418,ARAKAKIKENSETSU,0,0,6550000,1.0089340727048675,13,post-amendment,0.0278,0.1139,0.0391,-5.3113,0.5984,0.084,0.2044,0
1280,1164326400,133,18165000.0,870,YAMASHIROJUKI,1,0,16800000,0.9710982658959537,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,620,OKIICHIZOENDOBOKU,0,0,17000000,0.9826589595375722,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1310,TAIRADOKEN,0,0,17040000,0.9849710982658959,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,941,KIZUKIKENSETSU,0,0,17080000,0.9872832369942196,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1208,DENKASATOGUMI,0,0,17100000,0.9884393063583815,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,544,NAKAMURAZOENDOBOKU,0,0,17100000,0.9884393063583815,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1404,KOKUSUSUMUKAIHATSU,0,0,17130000,0.9901734104046243,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1346,MEIJOGUMI,0,0,17150000,0.9913294797687862,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,638,YAKAHIGUMI,0,0,17170000,0.992485549132948,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1590,NISHIBEDOKEN,0,0,17180000,0.9930635838150289,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1079,OKIKENSETSU,0,0,17190000,0.9936416184971099,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1185,NAKAMATSUKENSETSU,0,0,17200000,0.9942196531791907,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,886,KOKOROZASHIRYODODOKEN,0,0,17200000,0.9942196531791907,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,720,GINOZAKOMUTEN,0,0,17220000,0.9953757225433526,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1280,1164326400,133,18165000.0,1308,TAIRAKENSETSU,0,0,17280000,0.9988439306358381,15,post-amendment,0.0067,0.0286,0.0,183.5316,3.6651,-1.6022,0.3833,0
1281,1164326400,133,19740000.0,1336,MATAYOSHISANGYO,1,0,18200000,0.9680851063829787,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,912,OGAWAKENSETSU,0,0,18410000,0.9792553191489362,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,215,TAKUMI,0,0,18500000,0.9840425531914894,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,558,MARUIKENSETSU,0,0,18500000,0.9840425531914894,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,918,AKIRAKENSETSU,0,0,18540000,0.9861702127659574,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,1309,TAIRASETSUBIKOGYO,0,0,18590000,0.9888297872340426,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,534,TAMAKISANGYO,0,0,18590000,0.9888297872340426,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,1272,IRIEZOENDOBOKU,0,0,18600000,0.9893617021276596,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,1332,KITAISAMUKOGYO,0,0,18600000,0.9893617021276596,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,870,YAMASHIROJUKI,0,0,18600000,0.9893617021276596,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,967,SHINJOGUMI,0,0,18650000,0.9920212765957447,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,936,KAMIHIDEKENSETSU,0,0,18650000,0.9920212765957447,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,1394,MINEIKOGYO,0,0,18680000,0.9936170212765958,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,1310,TAIRADOKEN,0,0,18730000,0.9962765957446809,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1281,1164326400,133,19740000.0,1308,TAIRAKENSETSU,0,0,18780000,0.9989361702127659,15,post-amendment,0.0075,0.0319,0.0115,-4.7061,2.9929,-1.3298,0.3839,0
1282,1164326400,133,19425000.0,1404,KOKUSUSUMUKAIHATSU,1,0,18000000,0.972972972972973,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,1345,NAGORYOKUKASENTA,0,0,18270000,0.9875675675675676,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,668,MARUKIRYOKUKA,0,0,18300000,0.9891891891891892,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,1709,NAGODORO,0,0,18300000,0.9891891891891892,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,769,TAMAKENSETSU,0,0,18315000,0.99,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,481,TOEIKENSETSU,0,0,18350000,0.9918918918918919,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,1204,TSUKAYAMAKENSETSU,0,0,18350000,0.9918918918918919,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,495,AI?IJUKI,0,0,18380000,0.9935135135135135,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,746,MIYATAKENSETSU,0,0,18400000,0.9945945945945946,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,620,OKIICHIZOENDOBOKU,0,0,18400000,0.9945945945945946,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,1011,KIYOMITSUSANGYO,0,0,18400000,0.9945945945945946,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,1082,DAIKENKOGYO,0,0,18430000,0.9962162162162163,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,1287,BISEGUMI,0,0,18450000,0.9972972972972973,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,1414,NOHAKENSETSUKOGYO,0,0,18450000,0.9972972972972973,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1282,1164326400,133,19425000.0,913,KOHAMAKENSETSU,0,0,18454000,0.9975135135135135,15,post-amendment,0.0062,0.0252,0.0252,41.4392,6.403,-2.2252,0.528,0
1283,1164326400,133,19215000.0,1272,IRIEZOENDOBOKU,1,0,17850000,0.9754098360655737,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,912,OGAWAKENSETSU,0,0,17855000,0.9756830601092896,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,1336,MATAYOSHISANGYO,0,0,17860000,0.9759562841530055,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,772,TAMASHIRODENKISETSUBI,0,0,17900000,0.9781420765027322,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,924,MATSUDAKENSETSU,0,0,17950000,0.9808743169398907,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,509,KUKURU,0,0,18000000,0.9836065573770492,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,542,TOPPU?FUAMU,0,0,18017000,0.984535519125683,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,481,TOEIKENSETSU,0,0,18100000,0.9890710382513661,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,769,TAMAKENSETSU,0,0,18110000,0.9896174863387979,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,918,AKIRAKENSETSU,0,0,18150000,0.9918032786885246,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,781,KANESHIROKIKAKU,0,0,18179000,0.9933879781420765,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,1082,DAIKENKOGYO,0,0,18180000,0.9934426229508196,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,292,DAISHINJUKIKENSETSU,0,0,18200000,0.994535519125683,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1283,1164326400,133,19215000.0,346,HIGASHINARIKENSETSU,0,0,18250000,0.9972677595628415,14,post-amendment,0.0079,0.0224,0.0146,65.7468,-1.5591,-0.1318,0.1893,0
1284,1164326400,12,188433000.0,1515,KANEMITSUKENSETSU,1,0,152000000,0.8469854006463836,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1676,NISSHINKENSETSU,0,0,152000000,0.8469854006463836,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1656,HIGASHIKENSETSU,0,0,152400000,0.8492143095954531,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,343,AGARIEKENSETSU,0,0,152450000,0.8494929232140868,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1522,HIKARIMINAMIKENSETSU,0,0,152490000,0.8497158141089937,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,40,RYUSEKIKENSETSU,0,0,152490000,0.8497158141089937,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,436,KOKUBAGUMI,0,0,152490000,0.8497158141089937,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,626,OKISAN,0,0,152490000,0.8497158141089937,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1299,FUKUCHIGUMI,0,0,152500000,0.8497715368327203,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,356,NANKAIKENSETSU,0,0,152500000,0.8497715368327203,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1645,NAKAMOTOKENSETSU,0,0,152500000,0.8497715368327203,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1439,ASAHIKENSETSU,0,0,152500000,0.8497715368327203,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,135,TAMAKENSETSU,0,0,152500000,0.8497715368327203,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,384,FUJIKENSETSU,0,0,152500000,0.8497715368327203,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,87,YABUDOKEN,0,0,152500000,0.8497715368327203,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,278,TAIKOKENSETSU,0,0,152540000,0.8499944277276273,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,342,HIGASHIKAIHATSU,0,0,152558000,0.8500947286303354,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,329,MACHIDAGUMI,0,0,161600000,0.90047921542405,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1602,MAEDAKENSETSU,0,0,171000000,0.9528585757271816,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1567,KAMIJOKOGYO,0,0,178453000,0.9943887217207177,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1284,1164326400,12,188433000.0,1081,DAIKYOKENSETSU,0,0,179435600,0.9998640365541067,21,post-amendment,0.0559,0.1805,0.003,366.6535,3.2412,2.1327,0.7892,0
1285,1164326400,276,19359900.0,526,SUTAPURANNINGU,0,0,14760000,0.8005206638464042,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,1411,SHOSHINKENSETSU,1,0,16950000,0.9192971038073544,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,316,NAKAMURAKOMUTEN,0,0,17450000,0.946415012474238,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,646,HANASHIROGUMI,0,0,17700000,0.9599739668076798,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,189,SANDAIDOBOKUSANGYO,0,0,18300000,0.9925154572079401,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,1042,KAWAHIRAGUMI,0,0,18330000,0.9941425317279532,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,518,ZAMAMIKENSETSU,0,0,18340000,0.9946848899012908,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,1308,TAIRAKENSETSU,0,0,18370000,0.9963119644213039,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,1306,HIRANAKADOBOKU,0,0,18380000,0.9968543225946415,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,0,T&T,0,0,18400000,0.9979390389413169,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,128,YOSHIDAGUMI,0,0,18420000,0.9990237552879921,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1285,1164326400,276,19359900.0,603,EIKAIHATSU,0,0,18430000,0.9995661134613298,12,post-amendment,0.0603,0.2486,0.0,-41.2271,6.4521,-2.4544,0.6312,0
1286,1164585600,204,209958000.0,387,TAKESHIKOKUKENSETSU,0,0,162032000,0.8103220644128826,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1325,KITAKATSUKENSETSU,0,0,162118900,0.8107566513302661,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1522,HIKARIMINAMIKENSETSU,0,0,165000000,0.8251650330066013,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,869,YAMASHIROKENSETSU,0,0,165980000,0.8300660132026405,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,362,MINAMISHIGERUKENSETSU,0,0,166300000,0.8316663332666533,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1470,KAYOGUMI,0,0,167000000,0.8351670334066813,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,111,MARUSEIKOMUTEN,0,0,167940000,0.839867973594719,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1718,RYUKYUKAIHATSU,0,0,167940000,0.839867973594719,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1642,NAKAHODODOKEN,1,0,167967000,0.84000300060012,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,87,YABUDOKEN,0,0,167980000,0.8400680136027205,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,411,NAGOKENSETSU,0,0,168050000,0.8404180836167233,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1721,RUSACHIKENSETSU,0,0,168180000,0.8410682136427285,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,340,HIGASHIONNAGUMI,0,0,168990000,0.845119023804761,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,337,TOKUJIGUMI,0,0,168999000,0.8451640328065613,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,490,HENNAGUMI,0,0,169947000,0.8499049809961993,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1299,FUKUCHIGUMI,0,0,169980000,0.8500700140028006,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,377,HIGAGUMI,0,0,170000000,0.8501700340068014,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,72,OKIDENKO,0,0,175000000,0.8751750350070014,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,868,YAMAGUCHIKENSETSU,0,0,183957000,0.9199689937987597,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,1538,ZANAMIKENSETSU,0,0,195000000,0.9751950390078016,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1286,1164585600,204,209958000.0,336,TOKASHIKIGUMI,0,0,199992000,1.0001600320064012,21,post-amendment,0.0572,0.2343,0.0005,-1348.4327,4.0322,2.1306,0.5996,0
1287,1164672000,13,25179000.0,206,SHUSEIKENSETSU,1,0,23280000,0.9708090075062552,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,931,UEHARAKOMUTEN,0,0,23350000,0.9737281067556297,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,40,RYUSEKIKENSETSU,0,0,23390000,0.9753961634695579,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,200,YAMAUCHIDOBOKU,0,0,23400000,0.97581317764804,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,835,KOKUFUKENSETSU,0,0,23400000,0.97581317764804,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,1003,SHIGERUNOBORUKENSETSU,0,0,23500000,0.9799833194328608,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,1128,DAINICHIDOBOKU,0,0,23519000,0.9807756463719767,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,841,ZAKIAIDAKENSETSU,0,0,23590000,0.9837364470391994,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,1245,TOBARUKENSETSU,0,0,23600000,0.9841534612176814,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,1478,MARUSANKENSETSU,0,0,23600000,0.9841534612176814,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,759,KYOTATSURU,0,0,23710000,0.9887406171809842,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,494,T.N.O,0,0,23800000,0.9924937447873228,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,1213,TANAKAGUMI,0,0,23800000,0.9924937447873228,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1287,1164672000,13,25179000.0,303,OTOMOKOGYO,0,0,23950000,0.9987489574645538,14,post-amendment,0.0083,0.0288,0.0047,9.5875,-0.5588,0.481,0.2367,0
1288,1164844800,370,18144000.0,598,UKENSOGOKAIHATSU,1,0,16700000,0.9664351851851852,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,1170,CHUOKENSETSU,0,0,16765000,0.9701967592592593,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,1164,IKEYAKENSETSU,0,0,16772000,0.9706018518518519,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,1265,HIMUKAEKENSETSU,0,0,16780000,0.9710648148148148,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,1292,HAMAMOTOGUMI,0,0,16800000,0.9722222222222222,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
