Tender,Difference Bid/PTE,Winner,Competitors,Legal_entity_type,Site,Capital,Pre-Tender Estimate (PTE),Bid_value,Cartel_name,Collusive_competitor,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
155,2.0,0,9363310013,11,31.8479995727539,119000.0,113605.12,11133301.76,0,1,27,0.0698,0.24,0.0019,0.0278,-0.8246,0.8507,0.4841,0
156,18.18,0,80170392,3,255.390029907227,80000.0,1388601.51,113615375.55,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,16.64,0,151420205,10,161.712036132812,2282826.75,1388601.51,115753821.87,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.25,0,154500201,3,196.880035400391,80000.0,1388601.51,113518173.44,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.42,0,228840278,7,250.042007446289,80000.0,1388601.51,113282111.19,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.202,0,287960512,2,311.136993408203,80000.0,1388601.51,113584826.31,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.393,0,447840356,7,169.102996826172,80000.0,1388601.51,113319603.43,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.28,0,485070015,11,11.8559999465942,46800.0,1388601.51,113476515.4,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.27,0,486000011,10,3.64099907875061,224640.0,1388601.51,113490401.41,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.0,0,493050017,11,1.93400001525879,10000.0,1388601.51,113865323.82,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.55,0,497400010,0,29.9580020904541,1000000.0,1388601.51,113101592.99,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.61,0,500500012,11,88.140007019043,10400.0,1388601.51,113018276.9,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.78,0,519990014,10,4.41699981689453,780000.0,1388601.51,112782214.64,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,17.715,0,714170016,9,9.61100006103516,7746.85009765625,1388601.51,114261075.25,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.95,0,7768860012,11,0.0,52000.0,1388601.51,113934753.9,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.283,0,947320016,7,29.9580020904541,80000.0,1388601.51,113472349.59,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.337,0,1110280011,12,9.90099906921387,10400.0,1388601.51,113397365.11,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.105,0,1133380012,0,1.38499987125397,10400.0,1388601.51,113719520.66,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,17.19,0,1183530060,11,68.1060028076172,10400.0,1388601.51,114990091.04,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.151,0,2276980790,11,778.080993652344,10330.0,1388601.51,113655644.99,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.631,0,2295610014,11,0.347000002861023,15000.0,1388601.51,112989116.27,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.46,0,2354280014,9,7.69799995422363,5164.56884765625,1388601.51,113226567.13,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,16.13,0,2382090013,11,2.31399989128113,71400.0,1388601.51,116462008.64,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.377,0,2503000016,0,10.7809982299805,26000.0,1388601.51,113341821.05,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.45,0,2525270019,10,0.0,1136000.0,1388601.51,113240453.14,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.48,0,2622650014,10,19.996000289917,1000000.0,1388601.51,113198795.1,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.767,0,2766240010,11,4.56700038909912,10200.0,1388601.51,112800266.46,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.55,0,2774350017,11,11.8440008163452,10000.0,1388601.51,113101592.99,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,12.81,0,3444941219,11,569.940002441406,3500000.0,1388601.51,121072165.66,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.273,0,3643260874,9,912.125061035156,10329.1376953125,1388601.51,114874837.12,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.42,0,3653120018,9,6.91599988937378,15493.70703125,1388601.51,113282111.19,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.355,0,3702430012,11,10.7809982299805,21840.0,1388601.51,113372370.28,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.331,0,3783010014,2,37.2959938049316,80000.0,1388601.51,113405696.72,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.51,0,3983950019,11,4.21600008010864,500000.0,1388601.51,113157137.05,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.181,0,4117880015,0,29.9580020904541,516.456909179688,1388601.51,113613986.95,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.62,0,4245450012,11,4.55700016021729,22000.0,1388601.51,114392992.39,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.803,0,4318090018,10,1.82700002193451,775000.0,1388601.51,114138878.32,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,11.75,0,4576490827,11,996.785034179688,54600.0,1388601.51,122544083.26,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.13,0,4751390016,11,0.0,98800.0,1388601.51,113684805.62,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.401,1,4860830019,12,1.93400001525879,52000.0,1388601.51,113308494.61,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.821,0,4910190018,10,29.9580020904541,1000000.0,1388601.51,112725281.98,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.26,0,5036580016,0,29.9580020904541,258.230010986328,1388601.51,113504287.43,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,17.322,0,1405391002,12,29.9580020904541,10400.0,1388601.51,114806795.64,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.319,0,2782410043,0,29.9580020904541,104000.0,1388601.51,113422359.94,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.557,0,5559330013,11,1.64999997615814,26000.0,1388601.51,113091872.78,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.91,0,5672010013,11,0.347000002861023,10400.0,1388601.51,113990297.96,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.7,0,5976210012,10,14.3979997634888,3000000.0,1388601.51,112893302.76,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.63,0,6062710014,11,0.625,50000.0,1388601.51,112990504.87,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,12.32,0,6856401002,1,450.185943603516,2841140.0,1388601.51,121752580.4,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.21,0,7095290016,11,4.54400014877319,78000.0,1388601.51,114962319.01,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.941,0,7299900014,11,4.44500017166138,50000.0,1388601.51,113947251.31,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.53,0,7578870011,12,29.9580020904541,26000.0,1388601.51,113129365.02,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,18.81,0,9958410012,11,10.7809982299805,100000.0,1388601.51,112740556.6,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,17.9,0,4034780017,10,0.347000002861023,3000000.0,1388601.51,114004183.97,0,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,0
156,19.011,0,2442550014,4,10.7299995422363,80000.0,1388601.51,112461447.69,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
156,18.1,0,666,5,29.9580020904541,80000.0,1388601.51,113726463.67,1,0,55,0.0177,0.0897,0.0023,0.1585,10.7179,3.27,0.6583,1
157,14.78,0,80170392,3,255.390029907227,80000.0,929622.42,79222422.63,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,6.12,0,105230056,10,35.0669975280762,520000.0,929622.42,87272952.79,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,5.95,0,108530031,11,60.7379989624023,208000.0,929622.42,87430988.6,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.27,0,128540358,7,164.947998046875,80000.0,929622.42,78766907.65,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.19,0,133910935,10,307.173095703125,1463244.5,929622.42,77911655.02,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.28,0,140990409,5,251.89599609375,80000.0,929622.42,79687233.84,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,16.66,0,3194640870,10,29.9580020904541,3000000.0,929622.42,77474732.48,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.48,0,155570021,10,36.5989990234375,200000.0,929622.42,78571686.94,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.02,0,163320302,11,300.374114990234,99500.0,929622.42,79928935.67,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.27,0,174030189,10,81.3500137329102,1700000.0,929622.42,80626152.49,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.58,0,185120045,10,69.0830001831055,2000000.0,929622.42,80337969.54,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,5.549,0,204070056,0,35.0669975280762,20658.275390625,929622.42,87803767.19,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.23,0,228790168,10,117.052001953125,3000000.0,929622.42,78804092.54,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.959,0,228840278,7,250.042007446289,80000.0,929622.42,79056020.22,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.83,0,238930010,11,0.347000002861023,208000.0,929622.42,79175941.51,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,6.42,0,243020658,11,585.01708984375,1328500.0,929622.42,86994066.06,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,6.72,0,256600362,9,182.921005249023,103.291381835938,929622.42,86715179.34,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,15.729,0,257030932,10,297.568115234375,120000.0,929622.42,78340210.96,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.419,0,281620377,3,201.751022338867,80000.0,929622.42,78628393.91,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.11,0,287960512,2,311.136993408203,80000.0,929622.42,78915647.23,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,11.24,0,358700029,7,48.4589996337891,80000.0,929622.42,82513286.0,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,18.1,0,12464190151,10,92.6620025634766,2600000.0,929622.42,76136076.2,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.46,0,447840356,7,169.102996826172,80000.0,929622.42,79519901.81,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,13.88,0,467480018,11,0.0,104000.0,929622.42,80059082.81,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,15.053,0,486000011,10,3.64099907875061,224640.0,929622.42,78968635.71,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,15.15,0,494890015,10,1.82700002193451,650000.0,929622.42,78878462.34,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,15.36,0,502110018,10,0.346000015735626,234000.0,929622.42,78683241.63,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.3,0,519990014,10,4.41699981689453,780000.0,929622.42,79668641.39,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,9.7,0,524930013,11,8.59700012207031,24570.0,929622.42,83944904.53,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,16.164,0,529300014,0,77.5220184326172,20658.275390625,929622.42,77935825.2,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,8.09,0,570660043,11,29.9580020904541,53040.0,929622.42,85441596.62,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.22,0,585250079,11,77.5220184326172,98800.0,929622.42,78813388.77,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,13.67,0,657410148,11,154.294006347656,50000.0,929622.42,80254303.52,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.88,0,661330019,11,9.61100006103516,40000.0,929622.42,78199837.97,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,17.5,0,683820963,10,97.1790008544922,300000.0,929622.42,76693849.65,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.17,0,741100168,10,142.197998046875,1100000.0,929622.42,78859869.89,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,6.21,0,763660156,11,94.4420013427734,100000.0,929622.42,87189286.77,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.73,0,865120067,10,65.5410003662109,513760.0,929622.42,80198526.17,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.14,0,888550019,10,4.56700038909912,2548000.0,929622.42,77958136.14,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.632,0,916510365,7,182.921005249023,80000.0,929622.42,79360006.75,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,6.04,0,1185810056,9,29.9580020904541,10329.1396484375,929622.42,87347322.58,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,4.14,0,941610057,11,29.5919990539551,46800.0,929622.42,89113605.18,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.32,0,982520017,10,3.20499992370605,5500000.0,929622.42,77790804.11,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,2.189,0,1000720050,0,35.0669975280762,28405.12890625,929622.42,90927298.52,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,8.2,0,1009190180,11,99.3630065917969,300000.0,929622.42,85339338.16,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,18.02,0,1106400045,10,61.0389976501465,517000.0,929622.42,76210445.99,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.81,0,1112760010,11,8.95900058746338,60000.0,929622.42,78264911.54,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.11,0,1216530350,11,164.956008911133,100000.0,929622.42,79845269.65,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.97,0,1230870063,11,42.023998260498,17550.0,929622.42,79045794.37,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.39,0,613340983,11,159.755996704102,516500.0,929622.42,80514597.8,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.0,0,1418340012,11,2.31399989128113,15000.0,929622.42,78088283.28,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,17.6,0,1662000031,11,70.620002746582,300000.0,929622.42,76600887.41,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.57,0,1698290010,11,3.64099907875061,100000.0,929622.42,79417643.34,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.38,0,1699410765,12,628.789978027344,32585.33984375,929622.42,79594271.6,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.48,0,1722930011,11,48.6940002441406,360000.0,929622.42,80430931.78,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,13.07,0,1751380013,11,15.7670011520386,46800.0,929622.42,80812076.97,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,9.15,0,1802250017,11,45.0909881591797,300000.0,929622.42,84456196.86,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,6.17,0,3456010655,11,588.134094238281,93600.0,929622.42,87226471.67,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,16.25,0,1874730045,9,47.6289939880371,18100.0,929622.42,77855877.68,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,4.03,0,1141580058,12,35.048999786377,10400.0,929622.42,89215863.65,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.36,0,2171910041,11,60.7339935302734,50000.0,929622.42,77753619.21,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.0,0,2252530403,5,251.89599609375,80000.0,929622.42,80877150.54,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.8,0,2457850010,11,3.12899994850159,10400.0,929622.42,80133452.6,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.51,0,2525270019,10,0.0,1136000.0,929622.42,79473420.69,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,15.011,0,2622650014,10,19.996000289917,1000000.0,929622.42,79007679.85,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,18.798,0,2975240017,9,14.3979997634888,2400.0,929622.42,75487199.75,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.48,0,1018550994,11,128.720993041992,110000.0,929622.42,77642064.52,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,17.67,0,3349540876,11,908.743041992188,10330.0,929622.42,76535813.84,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,7.82,0,3705750010,11,45.0909881591797,80000.0,929622.42,85692594.68,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,13.331,0,3774280287,11,222.449996948242,32000.0,929622.42,80569445.52,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,8.91,0,3777090014,10,30.0219993591309,12000000.0,929622.42,84679306.24,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,13.2,0,3974530010,11,0.347000002861023,100000.0,929622.42,80691226.06,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.72,0,3983950019,11,4.21600008010864,500000.0,929622.42,79278199.98,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,13.452,0,4108590011,11,6.91599988937378,90000.0,929622.42,80456961.21,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.669,0,4724200011,11,4.54400014877319,31000.0,929622.42,79325610.72,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.9,0,4918900012,11,0.0,67600.0,929622.42,79110867.94,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,14.2,0,5603240010,11,45.0909881591797,50490.0,929622.42,79761603.64,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.3,0,5808040017,11,3.13099980354309,10400.0,929622.42,78739018.97,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,16.07,0,5976210012,10,14.3979997634888,3000000.0,929622.42,78023209.71,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,15.11,1,6185910012,11,3.20499992370605,46800.0,929622.42,78915647.23,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.05,0,6522940151,11,76.0450134277344,156000.0,929622.42,78971424.58,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,17.45,0,6578720010,11,4.56700038909912,10400.0,929622.42,76740330.77,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.54,0,7573200016,11,4.54400014877319,100000.0,929622.42,77586287.17,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,6.66,0,7634680016,11,23.871000289917,99000.0,929622.42,86770956.68,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,5.8,0,7688630016,11,18.7560005187988,116325.0,929622.42,87570431.96,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.93,0,8187150019,11,7.4980001449585,100000.0,929622.42,78153356.85,1,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,1
157,13.55,0,12546350153,11,94.4420013427734,50400.0,929622.42,80365858.21,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,13.94,0,10411470155,11,103.728996276855,100000.0,929622.42,80003305.47,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,14.17,0,154420517,4,317.787994384766,80000.0,929622.42,79789492.31,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,16.4,0,383,5,29.9580020904541,80000.0,929622.42,77716434.31,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,6.53,0,460,5,29.9580020904541,80000.0,929622.42,86891807.6,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,17.34,0,470,5,29.9580020904541,80000.0,929622.42,76842589.24,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,15.65,0,584080048,4,28.4069995880127,80000.0,929622.42,78413651.13,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
157,3.18,0,932760051,4,46.8519897460938,80000.0,929622.42,90006042.7,0,0,94,0.0458,0.2045,0.0086,0.1822,0.2486,1.1761,0.4169,0
158,15.72,0,80170392,3,255.390029907227,80000.0,1768864.88,149079932.09,1,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,1
158,2.23,0,105230056,10,35.0669975280762,520000.0,1768864.88,172941919.32,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,5.8,0,108530031,11,60.7379989624023,208000.0,1768864.88,166627071.7,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,15.97,0,128540358,7,164.947998046875,80000.0,1768864.88,148637715.87,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,16.11,0,133910935,10,307.173095703125,1463244.5,1768864.88,148390074.78,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,14.76,0,140990409,5,251.89599609375,80000.0,1768864.88,150778042.37,1,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,1
158,18.02,0,3194640870,10,29.9580020904541,3000000.0,1768864.88,145011542.86,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,14.46,0,155570021,10,36.5989990234375,200000.0,1768864.88,151308701.84,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,15.422,0,163320302,11,300.374114990234,99500.0,1768864.88,149607053.82,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,5.98,0,174030189,10,81.3500137329102,1700000.0,1768864.88,166308676.02,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,16.13,0,185120045,10,69.0830001831055,2000000.0,1768864.88,148354697.49,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,4.53,0,204070056,0,35.0669975280762,20658.275390625,1768864.88,168873530.09,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,14.92,0,205320393,7,247.332015991211,80000.0,1768864.88,150495023.99,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,15.91,0,228790168,10,117.052001953125,3000000.0,1768864.88,148743847.76,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,15.631,0,228840278,7,250.042007446289,80000.0,1768864.88,149237361.06,1,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,1
158,3.4969,0,235220050,11,35.048999786377,66000.0,1768864.88,170700944.4,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
158,15.69,0,238930010,11,0.347000002861023,208000.0,1768864.88,149132998.03,1,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,1
158,6.38,0,243020658,11,585.01708984375,1328500.0,1768864.88,165601130.07,1,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,1
158,9.12,0,256600362,9,182.921005249023,103.291381835938,1768864.88,160754440.29,1,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,1
158,16.05,0,257030932,10,297.568115234375,120000.0,1768864.88,148496206.68,0,0,92,0.051,0.2547,0.0192,0.3549,0.6047,1.3312,0.3743,0
